"EMEC","UniqueID","TempID","Order","Family","Genus","SubGenus","Species","SubSpecies","GeneralID","Sex","NetPan","Site","Year","Collector","SampleRound","Date","PanColor","PanID","NetNumber","FinalPlantSp","DateDetermined","Determiner","Author"
NA,"YOSE-7420_EMEC_313",313,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L24",2013,"LKM",1,"6/27/13","","",3,"Achillea millefolium","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_314",314,"Coleoptera",NA,"Judolia","","instabilis","","Beetle","","net","L24",2013,"LKM",1,"6/27/13","","",3,"Achillea millefolium","2015","L. Ponisio","Haldeman"
NA,"YOSE-7420_EMEC_315",315,"Coleoptera",NA,"Judolia","","instabilis","","Beetle","","net","L24",2013,"LKM",1,"6/27/13","","",3,"Achillea millefolium","2015","L. Ponisio","Haldeman"
NA,"YOSE-7420_EMEC_316",316,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_317",317,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_318",318,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_319",319,"Hymenoptera","Apidae","Bombus","Bombus","bifarius","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_320",320,"Hymenoptera","Apidae","Bombus","Bombus","bifarius","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_321",321,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","R.W. Thorp","Linnaeus"
NA,"YOSE-7420_EMEC_322",322,"Hymenoptera","Megachilidae","Dianthidium","Dianthidium","ulkei","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_323",323,"Hymenoptera","Andrenidae","Calliopsis","Nomadopsis","edwardsii","","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_324",324,"Hymenoptera","Megachilidae","Hoplitis","Alcidamea","producta","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_325",325,"Hymenoptera","Colletidae","Hylaeus","","spp.","big","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_326",326,"Hymenoptera","Colletidae","Hylaeus","","spp.","big","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_327",327,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_328",328,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_329",329,"Hymenoptera","Megachilidae","Ashmeadiella","Ashmeadiella","bucconis","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Potentilla drummondii ssp. brewerii","2013-2015","T. Griswold","Say"
NA,"YOSE-7420_EMEC_330",330,"Hymenoptera","Megachilidae","Anthidium","Anthidium","mormonum","","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Collinsia torreyi var. torreyi","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_331",331,"Hymenoptera","Megachilidae","Osmia","Melanosmia","bruneri","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Collinsia torreyi var. torreyi","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_332",332,"Hymenoptera","Megachilidae","Osmia","Melanosmia","albolateralis","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Collinsia torreyi var. torreyi","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_333",333,"Hymenoptera","Megachilidae","Ashmeadiella","Arogochila","timberlakei","","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Collinsia torreyi var. torreyi","2013-2015","R.W. Thorp","Michener"
NA,"YOSE-7420_EMEC_334",334,"Hymenoptera","Megachilidae","Chelostoma","Chelostoma","minutum","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Collinsia torreyi var. torreyi","2013-2015","R.W. Thorp","Crawford"
NA,"YOSE-7420_EMEC_335",335,"Hymenoptera","Megachilidae","Chelostoma","Chelostoma","minutum","","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Collinsia torreyi var. torreyi","2013-2015","R.W. Thorp","Crawford"
NA,"YOSE-7420_EMEC_336",336,"Hymenoptera","Megachilidae","Osmia","Melanosmia","exigua","","Bee","f","net","P24",2013,"CC",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_337",337,"Hymenoptera","Megachilidae","Chelostoma","Chelostoma","minutum","","Bee","m","net","P24",2013,"CC",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","R.W. Thorp","Crawford"
NA,"YOSE-7420_EMEC_339",339,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_340",340,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_341",341,"Hymenoptera","Megachilidae","Hoplitis","Monumetha","albifrons","maura","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_342",342,"Hymenoptera","Megachilidae","Osmia","Melanosmia","bruneri","","Bee","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_343",343,"Hymenoptera","Megachilidae","Osmia","Melanosmia","calla","","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_344",344,"Hymenoptera","Megachilidae","Hoplitis","Monumetha","albifrons","maura","Bee","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_345",345,"Hymenoptera","Vespidae","Pseudomasaris","","zonalis","","Wasp","m","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2015","L.Ponisio","Cresson"
NA,"YOSE-7420_EMEC_346",346,"Hymenoptera","Vespidae","Pseudomasaris","","zonalis","","Wasp","f","net","L24",2013,"LKM",1,"6/27/13","","",3,"Phacelia hastata ssp. compacta","2015","L.Ponisio","Cresson"
NA,"YOSE-7420_EMEC_349",349,"Coleoptera",NA,"Judolia","","instabilis","","Beetle","","net","P24",2013,"CC",1,"6/27/13","","",3,"Calochortus spp.","2015","L. Ponisio","Haldeman"
NA,"YOSE-7420_EMEC_350",350,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","P24",2013,"CC",1,"6/27/13","","",3,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_351",351,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","net","P24",2013,"CC",1,"6/27/13","","",3,"Calochortus spp.","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_352",352,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","m","net","P24",2013,"CC",1,"6/27/13","","",3,"Calochortus spp.","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_354",354,"Diptera","Bombyliidae","Bombylius","","sp.","a","Fly","","net","L35",2013,"LCP",1,"6/27/13","","",3,"Lupinus latifolius var. columbianus","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_357",357,"Diptera","Syrphinae","Platycheirus","","sp.","a","Fly","","net","P43",2013,"LCP",1,"6/28/13","","",3,"Gayophytum diffusum","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_361",361,"Diptera","Bombyliidae","Anthrax","","spp","","Fly","","net","P37",2013,"CRP",1,"6/28/13","","",3,"Calyptridium umbellatum","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_362",362,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","P37",2013,"CRP",1,"6/28/13","","",3,"Chaenactis douglasii var. douglasii","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_374",374,"Hymenoptera","Megachilidae","Osmia","Melanosmia","grindeliae","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_375",375,"Hymenoptera","Megachilidae","Anthidium","Anthidium","mormonum","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_376",376,"Hymenoptera","Megachilidae","Osmia","Melanosmia","grindeliae","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_377",377,"Hymenoptera","Megachilidae","Hoplitis","Alcidamea","producta","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Potentilla glandulosa","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_378",378,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Potentilla glandulosa","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_379",379,"Hymenoptera","Colletidae","Hylaeus","","spp.","big","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Potentilla glandulosa","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_380",380,"Hymenoptera","Megachilidae","Ashmeadiella","Ashmeadiella","bucconis","","Bee","m","net","P37",2013,"CRP",1,"6/28/13","","",3,"Aster integrifolius","2013-2015","T. Griswold","Say"
NA,"YOSE-7420_EMEC_381",381,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","m","net","P37",2013,"CRP",1,"6/28/13","","",3,"Aster integrifolius","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_388",388,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Horkelia fusca","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_389",389,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Horkelia fusca","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_390",390,"Hymenoptera","Apidae","Bombus","Bombus","bifarius","","Bee","f","net","P37",2013,"CRP",1,"6/28/13","","",3,"Horkelia fusca","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_391",391,NA,NA,NA,NA,NA,NA,NA,NA,"net","N131",2013,"CK",1,"6/30/13","","",3,"Ceanothus cordulatus",NA,NA,NA
NA,"YOSE-7420_EMEC_392",392,NA,NA,NA,NA,NA,NA,NA,NA,"net","N131",2013,"CK",1,"6/30/13","","",3,"Ceanothus cordulatus",NA,NA,NA
NA,"YOSE-7420_EMEC_393",393,"Hymenoptera","Andrenidae","Andrena","Andrena","edwardsi","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Ceanothus cordulatus","2013-2015","R.W. Thorp","Viereck"
NA,"YOSE-7420_EMEC_394",394,"Hymenoptera","Andrenidae","Andrena","Trachandrena","quintiliformis","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Eriogonum nudum var. nudum","2013-2015","R.W. Thorp","Viereck"
NA,"YOSE-7420_EMEC_395",395,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Eriogonum nudum var. nudum","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_455",455,NA,NA,NA,NA,NA,NA,NA,NA,"net","L33",2013,"CRP",1,"6/29/13","","",3,"Monardella odoratissima ssp. pallida",NA,NA,NA
NA,"YOSE-7420_EMEC_456",456,"Hymenoptera","Megachilidae","Osmia","Cephalosmia","montana","quadriceps","Bee","f","net","L33",2013,"CRP",1,"6/29/13","","",3,"Chaenactis douglasii var. douglasii","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_457",457,"Hymenoptera","Megachilidae","Osmia","Cephalosmia","montana","quadriceps","Bee","f","net","L33",2013,"CRP",1,"6/29/13","","",3,"Chaenactis douglasii var. douglasii","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_458",458,"Hymenoptera","Megachilidae","Osmia","Cephalosmia","montana","quadriceps","Bee","f","net","L33",2013,"CRP",1,"6/29/13","","",3,"Chaenactis douglasii var. douglasii","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_459",459,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L33",2013,"CRP",1,"6/29/13","","",3,"Chaenactis douglasii var. douglasii","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_460",460,"Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","Bee","f","net","L33",2013,"CRP",1,"6/29/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_461",461,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L33",2013,"CRP",1,"6/29/13","","",3,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_463",463,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","P310",2013,"LCP",1,"6/29/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_464",464,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","P310",2013,"LCP",1,"6/29/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_465",465,"Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","Bee","f","net","P310",2013,"LCP",1,"6/29/13","","",3,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_466",466,"Coleoptera",NA,"Cosmosalia","","chrysocoma","","Beetle","","net","P310",2013,"LCP",1,"6/29/13","","",3,"Calochortus spp.","2015","L. Ponisio","Kirby"
NA,"YOSE-7420_EMEC_475",475,"Hymenoptera","Andrenidae","Andrena","Trachandrena","cleodora","","Bee","f","net","P310",2013,"LCP",1,"6/29/13","","",3,"Ceanothus cordulatus","2013-2015","R.W. Thorp","Viereck"
NA,"YOSE-7420_EMEC_476",476,"Hymenoptera","Andrenidae","Andrena","Trachandrena","cleodora","","Bee","f","net","P310",2013,"LCP",1,"6/29/13","","",3,"Ceanothus cordulatus","2013-2015","R.W. Thorp","Viereck"
NA,"YOSE-7420_EMEC_477",477,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","m","net","P310",2013,"LCP",1,"6/29/13","","",3,"Ceanothus cordulatus","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_478",478,"Diptera","Syrphinae","Paragus","","variabilis","","Fly","m","net","P310",2013,"LCP",1,"6/29/13","","",3,"Kelloggia galioides","2015","M. Hauser","Vockeroth"
NA,"YOSE-7420_EMEC_496",496,"Hymenoptera","Megachilidae","Anthidium","Anthidium","atrifrons","","Bee","f","net","W04",2013,"CRP",1,"6/30/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_497",497,"Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","Bee","f","net","W04",2013,"CRP",1,"6/30/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_498",498,"Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","Bee","f","net","W04",2013,"CRP",1,"6/30/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_499",499,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","net","W04",2013,"CRP",1,"6/30/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_500",500,"Hymenoptera","Megachilidae","Chelostoma","Chelostoma","minutum","","Bee","f","net","W04",2013,"CRP",1,"6/30/13","","",3,"Phacelia hastata ssp. compacta","2013-2015","R.W. Thorp","Crawford"
NA,"YOSE-7420_EMEC_501",501,"Diptera","Bombyliidae","Anthrax","","sp","a","Fly","","net","W04",2013,"CRP",1,"6/30/13","","",3,"Phacelia hastata ssp. compacta","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_502",502,"Hymenoptera","Megachilidae","Osmia","Melanosmia","bruneri","","Bee","f","net","W04",2013,"CRP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_503",503,"Hymenoptera","Megachilidae","Osmia","Melanosmia","kincaidii","","Bee","f","net","W04",2013,"CRP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_521",521,"Hymenoptera","Halictidae","Dufourea","","spilura","","Bee","m","net","N132",2013,"LCP",1,"6/30/13","","",3,"Gayophytum eriospermum","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_523",523,"Hymenoptera","Apidae","Bombus","Psithyrus","insularis","","Bee","m","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Smith"
NA,"YOSE-7420_EMEC_524",524,"Hymenoptera","Apidae","Bombus","Psithyrus","insularis","","Bee","m","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Smith"
NA,"YOSE-7420_EMEC_525",525,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_526",526,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_527",527,"Hymenoptera","Apidae","Bombus","Psithyrus","insularis","","Bee","m","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Smith"
NA,"YOSE-7420_EMEC_528",528,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_529",529,"Hymenoptera","Apidae","Bombus","Bombus","bifarius","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_530",530,"Hymenoptera","Apidae","Bombus","Bombus","bifarius","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_531",531,"Hymenoptera","Apidae","Bombus","Bombus","melanopygus","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Nylander"
NA,"YOSE-7420_EMEC_532",532,"Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_533",533,"Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_534",534,"Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_535",535,"Hymenoptera","Megachilidae","Osmia","Melanosmia","malina","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_536",536,"Hymenoptera","Megachilidae","Osmia","Melanosmia","calla","","Bee","m","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_537",537,"Hymenoptera","Megachilidae","Megachile","Chelostomoides","angelarum","","Bee","m","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_538",538,"Hymenoptera","Megachilidae","Anthidium","Anthidium","placitum","","Bee","f","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_539",539,"Diptera","Bombyliidae","Bombylius","","sp.","a","Fly","","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_540",540,"Diptera","Bombyliidae","Anthrax","","spp","","Fly","","net","N131",2013,"CK",1,"6/30/13","","",3,"Monardella odoratissima ssp. pallida","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_583",583,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N132",2013,"LCP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_584",584,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N132",2013,"LCP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_585",585,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N132",2013,"LCP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_586",586,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N132",2013,"LCP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Radoszkowski"
NA,"YOSE-7420_EMEC_587",587,"Hymenoptera","Apidae","Bombus","Bombus","bifarius","","Bee","f","net","N132",2013,"LCP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_588",588,"Hymenoptera","Apidae","Bombus","Bombus","bifarius","","Bee","f","net","N132",2013,"LCP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Cresson"
NA,"YOSE-7420_EMEC_589",589,"Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","Bee","f","net","N132",2013,"LCP",1,"6/30/13","","",3,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cresson"
