"EMEC","UniqueID","TempID","Year","Site","Date","NetPan","PanColor","PanID","SampleRound","NetNumber","Collector","FieldPlantSp","PlantSp","Order","Family","Genus","Subgenus","Species","Subspecies","Sex","Determiner","DateDetermined","Author","GeneralID"
NA,"YOSE-7420_EMEC_1689",1689,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1690",1690,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1691",1691,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1692",1692,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1693",1693,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1694",1694,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1695",1695,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1696",1696,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1697",1697,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1698",1698,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","m","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1699",1699,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","f","T. Griswold","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1700",1700,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Megachilidae","Megachile","Chelostomoides","angelarum","","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_1701",1701,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Megachilidae","Megachile","Chelostomoides","angelarum","","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_1702",1702,2013,"N134","7/22/13","net","","",3,3,"GH","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Megachilidae","Megachile","Chelostomoides","angelarum","","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_1703",1703,2013,"N134","7/22/13","net","","",3,3,"GH","Gnaphalium sp.","Pseudognaphalium spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_1704",1704,2013,"N134","7/22/13","net","","",3,3,"GH","Gnaphalium sp.","Pseudognaphalium spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_1705",1705,2013,"N134","7/22/13","net","","",3,3,"GH","LUPLAT","Lupinus latifolius var. columbianus","Hymenoptera","Colletidae","Hylaeus","","spp.","big","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_1706",1706,2013,"N134","7/22/13","net","","",3,3,"GH","LUPLAT","Lupinus latifolius var. columbianus","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_1707",1707,2013,"N134","7/22/13","net","","",3,3,"GH","LUPLAT","Lupinus latifolius var. columbianus","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_1708",1708,2013,"N134","7/22/13","net","","",3,3,"GH","LUPLAT","Lupinus latifolius var. columbianus","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1709",1709,2013,"N134","7/22/13","net","","",3,3,"GH","LUPLAT","Lupinus latifolius var. columbianus","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1710",1710,2013,"N134","7/22/13","net","","",3,3,"GH","LUPLAT","Lupinus latifolius var. columbianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_1907",1907,2013,"N135","7/22/13","net","","",3,3,"CRP","ERIUMB","Eriogonum umbellatum","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_1908",1908,2013,"N135","7/22/13","net","","",3,3,"CRP","ERIUMB","Eriogonum umbellatum","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_1909",1909,2013,"N135","7/22/13","net","","",3,3,"CRP","ERIUMB","Eriogonum umbellatum","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_1910",1910,2013,"N135","7/22/13","net","","",3,3,"CRP","ERIUMB","Eriogonum umbellatum","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_1911",1911,2013,"N135","7/22/13","net","","",3,3,"CRP","ERIUMB","Eriogonum umbellatum","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_1940",1940,2013,"N136","7/24/13","net","","",3,3,"CRP","Osmorhiza sp.","Osmorhiza bertero ssp. chilensis","Coleoptera",NA,"Leptura","","hovorei","","","L. Ponisio","2015","Swift","Beetle"
NA,"YOSE-7420_EMEC_1941",1941,2013,"N136","7/24/13","net","","",3,3,"CRP","Osmorhiza sp.","Osmorhiza bertero ssp. chilensis","Coleoptera",NA,"Leptura","","propinqua","","","L. Ponisio","2015","Bland","Beetle"
NA,"YOSE-7420_EMEC_1942",1942,2013,"N136","7/24/13","net","","",3,3,"CRP","Osmorhiza sp.","Osmorhiza bertero ssp. chilensis","Coleoptera",NA,"Leptura","","propinqua","","","L. Ponisio","2015","Bland","Beetle"
NA,"YOSE-7420_EMEC_1943",1943,2013,"N136","7/24/13","net","","",3,3,"CRP","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Bombus","Bombus","mixtus","","m","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1944",1944,2013,"N136","7/24/13","net","","",3,3,"CRP","EPIANG","Epilobium angustifloium ssp. circumvagum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_1945",1945,2013,"N136","7/24/13","net","","",3,3,"CRP","ACOCOL","Aconitum columbianum","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","f","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1946",1946,2013,"N136","7/24/13","net","","",3,3,"CRP","ACOCOL","Aconitum columbianum","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","f","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1947",1947,2013,"N136","7/24/13","net","","",3,3,"CRP","ACOCOL","Aconitum columbianum","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","f","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1948",1948,2013,"N136","7/24/13","net","","",3,3,"CRP","ACOCOL","Aconitum columbianum","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1949",1949,2013,"N136","7/24/13","net","","",3,3,"CRP","ACOCOL","Aconitum columbianum","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1950",1950,2013,"N136","7/24/13","net","","",3,3,"CRP","ACOCOL","Aconitum columbianum","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","f","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1951",1951,2013,"N136","7/24/13","net","","",3,3,"CRP","GERRIC","Geranium richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_1952",1952,2013,"N136","7/24/13","net","","",3,3,"CRP","GERRIC","Geranium richardsonii","Hymenoptera","Colletidae","Hylaeus","","spp.","big","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_1953",1953,2013,"N136","7/24/13","net","","",3,3,"CRP","GERRIC","Geranium richardsonii","Hymenoptera","Colletidae","Hylaeus","","spp.","big","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_1954",1954,2013,"N136","7/24/13","net","","",3,3,"CRP","GERRIC","Geranium richardsonii","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","m","","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_1955",1955,2013,"N136","7/24/13","net","","",3,3,"CRP","VERCAL","Veratrum californicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_1956",1956,2013,"N136","7/24/13","net","","",3,3,"CRP","VERCAL","Veratrum californicum","Hymenoptera","Chrysididae","Chrysis","","nitidual","","f","L. Kimsey","2015","Fabricus","Wasp"
NA,"YOSE-7420_EMEC_1957",1957,2013,"N136","7/24/13","net","","",3,3,"CRP","VERCAL","Veratrum californicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_1958",1958,2013,"N136","7/24/13","net","","",3,3,"CRP","VERCAL","Veratrum californicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_1959",1959,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","queen","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1960",1960,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_1961",1961,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Megachilidae","Anthidium","Anthidium","maculosum","","f","T. Griswold","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1962",1962,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Anthophora","Clisodon","terminalis","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1963",1963,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_1964",1964,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","f","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1965",1965,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_1966",1966,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_1967",1967,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Anthophora","Clisodon","terminalis","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1968",1968,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_1969",1969,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","m","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1970",1970,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","m","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1971",1971,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Megachilidae","Osmia","Melanosmia","ednae","","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_1972",1972,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","mixtus","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_1973",1973,2013,"N136","7/24/13","net","","",3,3,"CRP","STAALB","Stachys albens","Hymenoptera","Apidae","Bombus","Bombus","vandykei","","f","R.W. Thorp","2013-2015","Frison","Bee"
NA,"YOSE-7420_EMEC_1976",1976,2013,"N137","7/24/13","net","","",3,3,"LCP","APOAND","Apocynum androsaemifolium","Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_1977",1977,2013,"N137","7/24/13","net","","",3,3,"LCP","APOAND","Apocynum androsaemifolium","Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_1978",1978,2013,"N137","7/24/13","net","","",3,3,"LCP","APOAND","Apocynum androsaemifolium","Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_1979",1979,2013,"N137","7/24/13","net","","",3,3,"LCP","APOAND","Apocynum androsaemifolium","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_1980",1980,2013,"N137","7/24/13","net","","",3,3,"LCP","APOAND","Apocynum androsaemifolium","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_2001",2001,2013,"N137","7/24/13","net","","",3,3,"LCP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2017",2017,2013,"N137","7/24/13","net","","",3,3,"LCP","SOLCAN","Solidago canadensis ssp. elongata","Hymenoptera","Megachilidae","Heriades","Neotrypetes","cressoni","","m","R.W. Thorp","2013-2015","Michener","Bee"
NA,"YOSE-7420_EMEC_2018",2018,2013,"N137","7/24/13","net","","",3,3,"LCP","SOLCAN","Solidago canadensis ssp. elongata","Hymenoptera","Megachilidae","Heriades","Neotrypetes","cressoni","","m","R.W. Thorp","2013-2015","Michener","Bee"
NA,"YOSE-7420_EMEC_2019",2019,2013,"N137","7/24/13","net","","",3,3,"LCP","SOLCAN","Solidago canadensis ssp. elongata","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_2022",2022,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2023",2023,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2024",2024,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2025",2025,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2026",2026,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2027",2027,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2028",2028,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2029",2029,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2030",2030,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2031",2031,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2032",2032,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2033",2033,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Megachilidae","Hoplitis","Monumetha","albifrons","albifrons","f","T. Griswold","2013-2015","Kirby","Bee"
NA,"YOSE-7420_EMEC_2034",2034,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Megachilidae","Chelostoma","Chelostoma","phaceliae","","f","R.W. Thorp","2013-2015","Michener","Bee"
NA,"YOSE-7420_EMEC_2035",2035,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Megachilidae","Ashmeadiella","Arogochila","timberlakei","","f","R.W. Thorp","2013-2015","Michener","Bee"
NA,"YOSE-7420_EMEC_2036",2036,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Colletidae","Hylaeus","","spp.","big","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_2037",2037,2013,"N137","7/24/13","net","","",3,3,"LCP","PHAHAS","Phacelia hastata ssp. compacta","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_2041",2041,2013,"N137","7/24/13","net","","",3,3,"LCP","LUPFUL","Lupinus fulcratus","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2055",2055,2013,"N137","7/24/13","net","","",3,3,"LCP","ACHMIL","Achillea millefolium","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_2060",2060,2013,"N139","7/24/13","net","","",3,3,"GH","APOAND","Apocynum androsaemifolium","Hymenoptera","Apidae","Anthophora","Mystacanthophora","urbana","","m","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_2064",2064,2013,"N139","7/24/13","net","","",3,3,"GH","ERIUMB","Eriogonum umbellatum","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_2065",2065,2013,"N139","7/24/13","net","","",3,3,"GH","ERIUMB","Eriogonum umbellatum","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","m","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2066",2066,2013,"N139","7/24/13","net","","",3,3,"GH","ERIUMB","Eriogonum umbellatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_2067",2067,2013,"N139","7/24/13","net","","",3,3,"GH","ERIUMB","Eriogonum umbellatum","Hymenoptera","Megachilidae","Megachile","Sayapis","fidelis","","m","T. Griswold","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_2068",2068,2013,"N139","7/24/13","net","","",3,3,"GH","ERIUMB","Eriogonum umbellatum","Hymenoptera","Colletidae","Colletes","hyalinus","lutzi","monticola","m","T. Griswold","2013-2015","Timberlake","Bee"
NA,"YOSE-7420_EMEC_2069",2069,2013,"N139","7/24/13","net","","",3,3,"GH","ERIUMB","Eriogonum umbellatum","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_2234",2234,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2235",2235,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2236",2236,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2237",2237,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_2238",2238,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_2239",2239,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","f","R.W. Thorp","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_2240",2240,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_2241",2241,2013,"P310","7/17/13","net","","",3,3,"CRP","MONODO","Monardella odoratissima ssp. pallida","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
