"EMEC","UniqueID","TempID","Collector","InsectFK","PlantFK","PanFK","ConditionsFK","GeographyFK"
NA,"YOSE-7420_EMEC_4101",4101,"CRP",62,25,1,199,47
NA,"YOSE-7420_EMEC_4102",4102,"CRP",87,15,1,199,47
NA,"YOSE-7420_EMEC_4750",4750,"CRP",106,32,1,119,27
NA,"YOSE-7420_EMEC_6793",6793,"LCP",115,33,1,151,29
NA,"YOSE-7420_EMEC_6803",6803,"RW",50,50,1,231,55
NA,"YOSE-7420_EMEC_6828",6828,"LCP",55,33,1,151,29
NA,"YOSE-7420_EMEC_6833",6833,"RW",119,50,1,231,55
1044476,"YOSE-7420_EMEC_11860",11860,"LCP",115,66,1,412,27
1044481,"YOSE-7420_EMEC_11865",11865,"LCP",48,55,1,444,29
1044482,"YOSE-7420_EMEC_11866",11866,"LCP",48,55,1,444,29
1044485,"YOSE-7420_EMEC_11869",11869,"KK",119,5,1,396,26
1044486,"YOSE-7420_EMEC_11870",11870,"KK",119,5,1,396,26
1044488,"YOSE-7420_EMEC_11872",11872,"LCP",115,65,1,444,29
1044508,"YOSE-7420_EMEC_11892",11892,"KK",50,5,1,428,28
1040075,"YOSE-7420_EMEC_7059",7059,"LKM",86,72,1,292,1
1040076,"YOSE-7420_EMEC_7060",7060,"LKM ",1,72,1,292,1
1040077,"YOSE-7420_EMEC_7061",7061,"LKM",2,72,1,292,1
1040078,"YOSE-7420_EMEC_7062",7062,"LKM ",2,72,1,292,1
1040079,"YOSE-7420_EMEC_7063",7063,"LKM",2,72,1,292,1
1040080,"YOSE-7420_EMEC_7064",7064,"LKM ",2,72,1,292,1
1040081,"YOSE-7420_EMEC_7065",7065,"LKM",2,72,1,292,1
1040082,"YOSE-7420_EMEC_7066",7066,"LKM ",5,72,1,292,1
1040083,"YOSE-7420_EMEC_7067",7067,"LKM",5,72,1,292,1
1040084,"YOSE-7420_EMEC_7068",7068,"LKM ",5,72,1,292,1
1040085,"YOSE-7420_EMEC_7069",7069,"LKM",5,72,1,292,1
1040086,"YOSE-7420_EMEC_7070",7070,"LKM ",5,72,1,292,1
1040087,"YOSE-7420_EMEC_7071",7071,"LKM",5,72,1,292,1
1040088,"YOSE-7420_EMEC_7072",7072,"LKM ",2,72,1,292,1
1040089,"YOSE-7420_EMEC_7073",7073,"LKM",178,72,1,292,1
1040090,"YOSE-7420_EMEC_7074",7074,"LKM ",178,72,1,292,1
1040091,"YOSE-7420_EMEC_7075",7075,"LKM",37,72,1,292,1
1040092,"YOSE-7420_EMEC_7076",7076,"LKM ",37,72,1,292,1
1040093,"YOSE-7420_EMEC_7077",7077,"LKM",37,72,1,292,1
1040094,"YOSE-7420_EMEC_7078",7078,"LKM ",7,72,1,292,1
1040095,"YOSE-7420_EMEC_7079",7079,"LKM",7,72,1,292,1
1040096,"YOSE-7420_EMEC_7080",7080,"LKM ",7,72,1,292,1
1040097,"YOSE-7420_EMEC_7081",7081,"LKM",307,72,1,292,1
1040098,"YOSE-7420_EMEC_7082",7082,"LKM",27,50,1,292,1
1040099,"YOSE-7420_EMEC_7083",7083,"LKM",61,50,1,292,1
1040100,"YOSE-7420_EMEC_7084",7084,"LKM",5,50,1,292,1
1040101,"YOSE-7420_EMEC_7085",7085,"LKM",13,50,1,292,1
1040102,"YOSE-7420_EMEC_7086",7086,"LKM",13,50,1,292,1
1040103,"YOSE-7420_EMEC_7087",7087,"LKM",13,50,1,292,1
1040104,"YOSE-7420_EMEC_7088",7088,"LKM",179,50,1,292,1
1040105,"YOSE-7420_EMEC_7089",7089,"LKM",15,50,1,292,1
1040106,"YOSE-7420_EMEC_7090",7090,"LKM",12,50,1,292,1
1040107,"YOSE-7420_EMEC_7091",7091,"LKM",7,50,1,292,1
1040117,"YOSE-7420_EMEC_7101",7101,"LCP",179,35,1,504,53
1040124,"YOSE-7420_EMEC_7108",7108,"LKM",7,11,1,292,1
1040126,"YOSE-7420_EMEC_7110",7110,"LKM",121,6,1,292,1
1040127,"YOSE-7420_EMEC_7111",7111,"LKM",2,6,1,292,1
1040128,"YOSE-7420_EMEC_7112",7112,"LCP",186,63,1,504,53
1040129,"YOSE-7420_EMEC_7113",7113,"LCP",7,63,1,504,53
1040130,"YOSE-7420_EMEC_7114",7114,"LCP",17,14,1,504,53
1040131,"YOSE-7420_EMEC_7115",7115,"LCP",19,14,1,504,53
1040132,"YOSE-7420_EMEC_7116",7116,"LCP",25,14,1,504,53
1040133,"YOSE-7420_EMEC_7117",7117,"LCP",25,14,1,504,53
1040134,"YOSE-7420_EMEC_7118",7118,"LCP",18,14,1,504,53
1040135,"YOSE-7420_EMEC_7119",7119,"LCP",20,14,1,504,53
1040136,"YOSE-7420_EMEC_7120",7120,"LCP",20,14,1,504,53
1040137,"YOSE-7420_EMEC_7121",7121,"LCP",18,14,1,504,53
1040138,"YOSE-7420_EMEC_7122",7122,"LCP",8,14,1,504,53
1040139,"YOSE-7420_EMEC_7123",7123,"LCP",7,14,1,504,53
1040140,"YOSE-7420_EMEC_7124",7124,"LCP",24,14,1,504,53
1040141,"YOSE-7420_EMEC_7125",7125,"LCP",43,14,1,504,53
1040142,"YOSE-7420_EMEC_7126",7126,"LCP",235,62,1,504,53
1040143,"YOSE-7420_EMEC_7127",7127,"LCP",235,62,1,504,53
1040181,"YOSE-7420_EMEC_7165",7165,"AJR",5,14,1,520,55
1040222,"YOSE-7420_EMEC_7206",7206,"LCP",86,63,1,548,63
1040223,"YOSE-7420_EMEC_7207",7207,"LCP",86,63,1,548,63
1040224,"YOSE-7420_EMEC_7208",7208,"LCP",1,63,1,548,63
1040225,"YOSE-7420_EMEC_7209",7209,"LCP",166,63,1,548,63
1040226,"YOSE-7420_EMEC_7210",7210,"LCP",186,63,1,548,63
1040228,"YOSE-7420_EMEC_7212",7212,"AJR",70,64,1,328,7
1040235,"YOSE-7420_EMEC_7219",7219,"AJR",92,64,1,328,7
1040236,"YOSE-7420_EMEC_7220",7220,"AJR",37,64,1,328,7
1040237,"YOSE-7420_EMEC_7221",7221,"AJR",36,64,1,328,7
1040240,"YOSE-7420_EMEC_7224",7224,"LKM",37,2,1,312,3
1040241,"YOSE-7420_EMEC_7225",7225,"LKM",8,2,1,312,3
1040242,"YOSE-7420_EMEC_7226",7226,"LKM",8,2,1,312,3
1040247,"YOSE-7420_EMEC_7231",7231,"LKM",37,50,1,312,3
1040248,"YOSE-7420_EMEC_7232",7232,"LKM",61,50,1,312,3
1040249,"YOSE-7420_EMEC_7233",7233,"LKM",28,50,1,312,3
1040250,"YOSE-7420_EMEC_7234",7234,"LKM",13,50,1,312,3
1040251,"YOSE-7420_EMEC_7235",7235,"LKM",13,50,1,312,3
1040252,"YOSE-7420_EMEC_7236",7236,"LKM",13,50,1,312,3
1040253,"YOSE-7420_EMEC_7237",7237,"LKM",12,50,1,312,3
1040278,"YOSE-7420_EMEC_7262",7262,"LKM",37,58,1,312,3
1040279,"YOSE-7420_EMEC_7263",7263,"LKM",217,58,1,312,3
1040280,"YOSE-7420_EMEC_7264",7264,"LKM",41,58,1,312,3
1040281,"YOSE-7420_EMEC_7265",7265,"LKM",198,58,1,312,3
1040282,"YOSE-7420_EMEC_7266",7266,"LKM",38,58,1,312,3
1040283,"YOSE-7420_EMEC_7267",7267,"LKM",39,58,1,312,3
1040284,"YOSE-7420_EMEC_7268",7268,"LKM",39,58,1,312,3
1040285,"YOSE-7420_EMEC_7269",7269,"LKM",38,58,1,312,3
1040286,"YOSE-7420_EMEC_7270",7270,"LKM",39,58,1,312,3
1040287,"YOSE-7420_EMEC_7271",7271,"LKM",8,58,1,312,3
1040288,"YOSE-7420_EMEC_7272",7272,"LKM",8,58,1,312,3
1040289,"YOSE-7420_EMEC_7273",7273,"LKM",7,58,1,312,3
1040290,"YOSE-7420_EMEC_7274",7274,"LKM",7,58,1,312,3
1040291,"YOSE-7420_EMEC_7275",7275,"LKM",7,58,1,312,3
1040309,"YOSE-7420_EMEC_7293",7293,"LKM",37,72,1,312,3
1040312,"YOSE-7420_EMEC_7296",7296,"LKM",8,14,1,312,3
1040313,"YOSE-7420_EMEC_7297",7297,"LKM",8,14,1,312,3
1040314,"YOSE-7420_EMEC_7298",7298,"LKM",7,57,1,312,3
1040315,"YOSE-7420_EMEC_7299",7299,"LKM",39,57,1,312,3
1040323,"YOSE-7420_EMEC_7307",7307,"LTC",1,63,1,536,59
1040324,"YOSE-7420_EMEC_7308",7308,"LTC",198,63,1,536,59
1040325,"YOSE-7420_EMEC_7309",7309,"LTC",312,63,1,536,59
1040326,"YOSE-7420_EMEC_7310",7310,"LTC",39,63,1,536,59
1040327,"YOSE-7420_EMEC_7311",7311,"LTC",17,38,1,536,59
1040328,"YOSE-7420_EMEC_7312",7312,"LTC",42,38,1,536,59
1040329,"YOSE-7420_EMEC_7313",7313,"LTC",42,38,1,536,59
1040330,"YOSE-7420_EMEC_7314",7314,"LTC",41,38,1,536,59
1040331,"YOSE-7420_EMEC_7315",7315,"LTC",42,38,1,536,59
1040332,"YOSE-7420_EMEC_7316",7316,"LTC",110,38,1,536,59
1040336,"YOSE-7420_EMEC_7320",7320,"JPS",7,26,1,536,59
1040337,"YOSE-7420_EMEC_7321",7321,"LCP",9,50,1,360,10
1040338,"YOSE-7420_EMEC_7322",7322,"LCP",9,50,1,360,10
1040339,"YOSE-7420_EMEC_7323",7323,"LCP",9,50,1,360,10
1040340,"YOSE-7420_EMEC_7324",7324,"LCP",19,50,1,360,10
1040341,"YOSE-7420_EMEC_7325",7325,"LCP",235,50,1,360,10
1040342,"YOSE-7420_EMEC_7326",7326,"LCP",18,14,1,360,10
1040343,"YOSE-7420_EMEC_7327",7327,"LCP",18,14,1,360,10
1040344,"YOSE-7420_EMEC_7328",7328,"LCP",252,14,1,360,10
1040345,"YOSE-7420_EMEC_7329",7329,"LCP",25,14,1,360,10
1040346,"YOSE-7420_EMEC_7330",7330,"LCP",18,14,1,360,10
1040347,"YOSE-7420_EMEC_7331",7331,"LCP",17,14,1,360,10
1040354,"YOSE-7420_EMEC_7338",7338,"LCP",8,63,1,360,10
1040355,"YOSE-7420_EMEC_7339",7339,"LCP",17,63,1,360,10
1040356,"YOSE-7420_EMEC_7340",7340,"LCP",1,63,1,360,10
1040357,"YOSE-7420_EMEC_7341",7341,"LCP",223,63,1,360,10
1040367,"YOSE-7420_EMEC_7351",7351,"JPS",9,14,1,564,73
1040382,"YOSE-7420_EMEC_7366",7366,"AJR",7,12,1,376,21
1040383,"YOSE-7420_EMEC_7367",7367,"AJR",20,12,1,376,21
1040384,"YOSE-7420_EMEC_7368",7368,"AJR",198,12,1,376,21
1040385,"YOSE-7420_EMEC_7369",7369,"AJR",62,12,1,376,21
1040386,"YOSE-7420_EMEC_7370",7370,"AJR",248,43,1,376,21
1040387,"YOSE-7420_EMEC_7371",7371,"AJR",248,43,1,376,21
1040388,"YOSE-7420_EMEC_7372",7372,"AJR",248,43,1,376,21
1040389,"YOSE-7420_EMEC_7373",7373,"AJR",248,43,1,376,21
1040390,"YOSE-7420_EMEC_7374",7374,"AJR",222,43,1,376,21
1040393,"YOSE-7420_EMEC_7377",7377,"JPS",23,54,1,408,27
1040399,"YOSE-7420_EMEC_7383",7383,"LTC",8,55,1,440,29
1040400,"YOSE-7420_EMEC_7384",7384,"LTC",8,55,1,440,29
1040401,"YOSE-7420_EMEC_7385",7385,"LTC",314,55,1,440,29
1040413,"YOSE-7420_EMEC_7397",7397,"LCP",17,14,1,392,26
1040415,"YOSE-7420_EMEC_7399",7399,"LCP",28,54,1,392,26
1040421,"YOSE-7420_EMEC_7405",7405,"LTC",1,63,1,424,28
1040435,"YOSE-7420_EMEC_7419",7419,"KAK",1,63,1,392,26
1040440,"YOSE-7420_EMEC_7424",7424,"LTC",17,53,1,424,28
1040441,"YOSE-7420_EMEC_7425",7425,"LTC",17,53,1,424,28
1040442,"YOSE-7420_EMEC_7426",7426,"LTC",17,53,1,424,28
1040443,"YOSE-7420_EMEC_7427",7427,"LTC",47,53,1,424,28
1040444,"YOSE-7420_EMEC_7428",7428,"LTC",217,53,1,424,28
1040445,"YOSE-7420_EMEC_7429",7429,"LTC",20,53,1,424,28
1040446,"YOSE-7420_EMEC_7430",7430,"LTC",91,53,1,424,28
1040447,"YOSE-7420_EMEC_7431",7431,"LTC",15,53,1,424,28
1040448,"YOSE-7420_EMEC_7432",7432,"LTC",21,14,1,424,28
1040449,"YOSE-7420_EMEC_7433",7433,"LTC",62,14,1,424,28
1040450,"YOSE-7420_EMEC_7434",7434,"LCP",23,62,1,456,30
1040457,"YOSE-7420_EMEC_7441",7441,"KAK",8,19,1,456,30
1040459,"YOSE-7420_EMEC_7443",7443,"LCP",7,34,1,456,30
1040460,"YOSE-7420_EMEC_7444",7444,"LCP",23,54,1,456,30
1040461,"YOSE-7420_EMEC_7445",7445,"LCP",8,54,1,456,30
1041278,"YOSE-7420_EMEC_8662",8662,"LCP",51,14,1,504,53
1041286,"YOSE-7420_EMEC_8670",8670,"LTC",50,50,1,424,28
1041291,"YOSE-7420_EMEC_8675",8675,"AJR",48,14,1,520,55
1041292,"YOSE-7420_EMEC_8676",8676,"AJR",48,14,1,520,55
1041293,"YOSE-7420_EMEC_8677",8677,"LTC",48,55,1,440,29
1041294,"YOSE-7420_EMEC_8678",8678,"LTC",48,55,1,440,29
1041471,"YOSE-7420_EMEC_8855",8855,"LKM",49,58,1,312,3
1041472,"YOSE-7420_EMEC_8856",8856,"LKM",49,58,1,312,3
1041473,"YOSE-7420_EMEC_8857",8857,"LKM",49,58,1,312,3
1041474,"YOSE-7420_EMEC_8858",8858,"JPS",197,14,1,408,27
1041483,"YOSE-7420_EMEC_8867",8867,"LCP",112,63,1,548,63
1041624,"YOSE-7420_EMEC_9008",9008,"LKM",53,72,1,292,1
1041625,"YOSE-7420_EMEC_9009",9009,"LKM",53,72,1,292,1
1041626,"YOSE-7420_EMEC_9010",9010,"LKM",53,72,1,292,1
1041627,"YOSE-7420_EMEC_9011",9011,"LKM",55,72,1,292,1
1040462,"YOSE-7420_EMEC_7846",7846,"KK",5,62,1,348,8
1040467,"YOSE-7420_EMEC_7851",7851,"KK",8,54,1,348,8
1040468,"YOSE-7420_EMEC_7852",7852,"KK",166,54,1,348,8
1040473,"YOSE-7420_EMEC_7857",7857,"EK",7,11,1,296,1
1040474,"YOSE-7420_EMEC_7858",7858,"EK",7,11,1,296,1
1040475,"YOSE-7420_EMEC_7859",7859,"EK",7,11,1,296,1
1040476,"YOSE-7420_EMEC_7860",7860,"EK",7,11,1,296,1
1040477,"YOSE-7420_EMEC_7861",7861,"EK",7,11,1,296,1
1040487,"YOSE-7420_EMEC_7871",7871,"LCP",7,2,1,296,1
1040488,"YOSE-7420_EMEC_7872",7872,"EK",37,15,1,296,1
1040489,"YOSE-7420_EMEC_7873",7873,"EK",37,15,1,296,1
1040505,"YOSE-7420_EMEC_7889",7889,"LCP",37,72,1,296,1
1040506,"YOSE-7420_EMEC_7890",7890,"LCP",37,72,1,296,1
1040507,"YOSE-7420_EMEC_7891",7891,"LCP",37,72,1,296,1
1040508,"YOSE-7420_EMEC_7892",7892,"LCP",37,72,1,296,1
1040509,"YOSE-7420_EMEC_7893",7893,"LCP",37,72,1,296,1
1040510,"YOSE-7420_EMEC_7894",7894,"LCP",37,72,1,296,1
1040511,"YOSE-7420_EMEC_7895",7895,"LCP",37,72,1,296,1
1040512,"YOSE-7420_EMEC_7896",7896,"LCP",37,72,1,296,1
1040513,"YOSE-7420_EMEC_7897",7897,"LCP",37,72,1,296,1
1040514,"YOSE-7420_EMEC_7898",7898,"LCP",1,72,1,296,1
1040515,"YOSE-7420_EMEC_7899",7899,"LCP",1,72,1,296,1
1040516,"YOSE-7420_EMEC_7900",7900,"LCP",2,72,1,296,1
1040517,"YOSE-7420_EMEC_7901",7901,"LCP",5,72,1,296,1
1040518,"YOSE-7420_EMEC_7902",7902,"LCP",2,72,1,296,1
1040519,"YOSE-7420_EMEC_7903",7903,"LCP",5,72,1,296,1
1040520,"YOSE-7420_EMEC_7904",7904,"LCP",2,72,1,296,1
1040521,"YOSE-7420_EMEC_7905",7905,"LCP",39,72,1,296,1
1040522,"YOSE-7420_EMEC_7906",7906,"EK",37,72,1,296,1
1040523,"YOSE-7420_EMEC_7907",7907,"EK",178,72,1,296,1
1040524,"YOSE-7420_EMEC_7908",7908,"EK",178,72,1,296,1
1040525,"YOSE-7420_EMEC_7909",7909,"EK",2,72,1,296,1
1040526,"YOSE-7420_EMEC_7910",7910,"EK",122,72,1,296,1
1040527,"YOSE-7420_EMEC_7911",7911,"EK",121,72,1,296,1
1040528,"YOSE-7420_EMEC_7912",7912,"EK",2,72,1,296,1
1040529,"YOSE-7420_EMEC_7913",7913,"EK",7,72,1,296,1
1040530,"YOSE-7420_EMEC_7914",7914,"LCP",98,54,1,296,1
1040531,"YOSE-7420_EMEC_7915",7915,"LCP",5,54,1,296,1
1040532,"YOSE-7420_EMEC_7916",7916,"LCP",179,54,1,296,1
1040533,"YOSE-7420_EMEC_7917",7917,"LCP",8,14,1,296,1
1040534,"YOSE-7420_EMEC_7918",7918,"LCP",8,14,1,296,1
1040535,"YOSE-7420_EMEC_7919",7919,"LCP",8,14,1,296,1
1040536,"YOSE-7420_EMEC_7920",7920,"LCP",8,14,1,296,1
1040549,"YOSE-7420_EMEC_7933",7933,"EK",8,14,1,296,1
1040550,"YOSE-7420_EMEC_7934",7934,"EK",8,63,1,296,1
1040551,"YOSE-7420_EMEC_7935",7935,"EK",16,63,1,296,1
1040552,"YOSE-7420_EMEC_7936",7936,"LCP",8,25,1,296,1
1040553,"YOSE-7420_EMEC_7937",7937,"LCP",31,25,1,296,1
1040554,"YOSE-7420_EMEC_7938",7938,"LCP",8,25,1,296,1
1040555,"YOSE-7420_EMEC_7939",7939,"LCP",8,25,1,296,1
1040563,"YOSE-7420_EMEC_7947",7947,"LCP",7,11,1,296,1
1040564,"YOSE-7420_EMEC_7948",7948,"LCP",7,11,1,296,1
1040570,"YOSE-7420_EMEC_7954",7954,"EK",8,25,1,296,1
1040590,"YOSE-7420_EMEC_7974",7974,"LTC",15,25,1,524,55
1040591,"YOSE-7420_EMEC_7975",7975,"LTC",15,25,1,524,55
1040592,"YOSE-7420_EMEC_7976",7976,"LTC",9,14,1,524,55
1040593,"YOSE-7420_EMEC_7977",7977,"LTC",24,14,1,524,55
1040594,"YOSE-7420_EMEC_7978",7978,"LCP",37,54,1,316,3
1040595,"YOSE-7420_EMEC_7979",7979,"LCP",28,54,1,316,3
1040596,"YOSE-7420_EMEC_7980",7980,"LCP",12,54,1,316,3
1040597,"YOSE-7420_EMEC_7981",7981,"LCP",13,54,1,316,3
1040598,"YOSE-7420_EMEC_7982",7982,"LCP",41,54,1,316,3
1040599,"YOSE-7420_EMEC_7983",7983,"LCP",62,54,1,316,3
1040624,"YOSE-7420_EMEC_8008",8008,"LCP",7,2,1,316,3
1040625,"YOSE-7420_EMEC_8009",8009,"LCP",37,2,1,316,3
1040631,"YOSE-7420_EMEC_8015",8015,"KK",101,17,1,492,47
1040632,"YOSE-7420_EMEC_8016",8016,"KK",101,17,1,492,47
1040640,"YOSE-7420_EMEC_8024",8024,"EK",5,54,1,316,3
1040641,"YOSE-7420_EMEC_8025",8025,"EK",37,54,1,316,3
1040642,"YOSE-7420_EMEC_8026",8026,"EK",27,54,1,316,3
1040643,"YOSE-7420_EMEC_8027",8027,"EK",12,54,1,316,3
1040649,"YOSE-7420_EMEC_8033",8033,"EK",8,2,1,316,3
1040650,"YOSE-7420_EMEC_8034",8034,"EK",8,2,1,316,3
1040651,"YOSE-7420_EMEC_8035",8035,"EK",59,2,1,316,3
1040652,"YOSE-7420_EMEC_8036",8036,"EK",59,2,1,316,3
1040653,"YOSE-7420_EMEC_8037",8037,"EK",59,2,1,316,3
1040659,"YOSE-7420_EMEC_8043",8043,"LTC",37,63,1,332,7
1040660,"YOSE-7420_EMEC_8044",8044,"LTC",92,64,1,332,7
1040661,"YOSE-7420_EMEC_8045",8045,"LTC",37,64,1,332,7
1040662,"YOSE-7420_EMEC_8046",8046,"LTC",223,64,1,332,7
1040663,"YOSE-7420_EMEC_8047",8047,"LTC",8,64,1,332,7
1040664,"YOSE-7420_EMEC_8048",8048,"LCP",8,58,1,316,3
1040665,"YOSE-7420_EMEC_8049",8049,"LCP",17,58,1,316,3
1040666,"YOSE-7420_EMEC_8050",8050,"LCP",17,58,1,316,3
1040667,"YOSE-7420_EMEC_8051",8051,"LCP",17,58,1,316,3
1040668,"YOSE-7420_EMEC_8052",8052,"LCP",17,58,1,316,3
1040669,"YOSE-7420_EMEC_8053",8053,"LCP",17,58,1,316,3
1040670,"YOSE-7420_EMEC_8054",8054,"LCP",28,58,1,316,3
1040671,"YOSE-7420_EMEC_8055",8055,"LCP",31,58,1,316,3
1040672,"YOSE-7420_EMEC_8056",8056,"LCP",20,58,1,316,3
1040673,"YOSE-7420_EMEC_8057",8057,"LCP",62,58,1,316,3
1040674,"YOSE-7420_EMEC_8058",8058,"LCP",315,58,1,316,3
1040675,"YOSE-7420_EMEC_8059",8059,"LCP",8,58,1,316,3
1040690,"YOSE-7420_EMEC_8074",8074,"EK",38,58,1,316,3
1040691,"YOSE-7420_EMEC_8075",8075,"EK",38,58,1,316,3
1040692,"YOSE-7420_EMEC_8076",8076,"EK",39,58,1,316,3
1040695,"YOSE-7420_EMEC_8079",8079,"KK",41,31,1,540,59
1040696,"YOSE-7420_EMEC_8080",8080,"KK",42,31,1,540,59
1040697,"YOSE-7420_EMEC_8081",8081,"KK",42,31,1,540,59
1040698,"YOSE-7420_EMEC_8082",8082,"KK",42,31,1,540,59
1040699,"YOSE-7420_EMEC_8083",8083,"KK",42,31,1,540,59
1040711,"YOSE-7420_EMEC_8095",8095,"KK",17,38,1,540,59
1040712,"YOSE-7420_EMEC_8096",8096,"KK",62,38,1,540,59
1040713,"YOSE-7420_EMEC_8097",8097,"KK",42,38,1,540,59
1040714,"YOSE-7420_EMEC_8098",8098,"KK",42,38,1,540,59
1040715,"YOSE-7420_EMEC_8099",8099,"KK",36,38,1,540,59
1040716,"YOSE-7420_EMEC_8100",8100,"KK",17,38,1,540,59
1040717,"YOSE-7420_EMEC_8101",8101,"KK",17,38,1,540,59
1040730,"YOSE-7420_EMEC_8114",8114,"LTC",8,64,1,552,63
1040731,"YOSE-7420_EMEC_8115",8115,"LTC",8,64,1,552,63
1040732,"YOSE-7420_EMEC_8116",8116,"LCP",19,14,1,508,53
1040733,"YOSE-7420_EMEC_8117",8117,"LCP",19,14,1,508,53
1040734,"YOSE-7420_EMEC_8118",8118,"LCP",19,14,1,508,53
1040735,"YOSE-7420_EMEC_8119",8119,"LCP",25,14,1,508,53
1040736,"YOSE-7420_EMEC_8120",8120,"LCP",18,14,1,508,53
1040737,"YOSE-7420_EMEC_8121",8121,"LCP",128,14,1,508,53
1040738,"YOSE-7420_EMEC_8122",8122,"LCP",7,14,1,508,53
1040739,"YOSE-7420_EMEC_8123",8123,"LCP",31,14,1,508,53
1040751,"YOSE-7420_EMEC_8135",8135,"LCP",8,11,1,508,53
1040752,"YOSE-7420_EMEC_8136",8136,"LCP",7,11,1,508,53
1040768,"YOSE-7420_EMEC_8152",8152,"KK",86,5,1,364,10
1040769,"YOSE-7420_EMEC_8153",8153,"KK",23,50,1,364,10
1040770,"YOSE-7420_EMEC_8154",8154,"KK",2,50,1,364,10
1040771,"YOSE-7420_EMEC_8155",8155,"KK",41,50,1,364,10
1040781,"YOSE-7420_EMEC_8165",8165,"LCP",63,41,1,568,73
1040782,"YOSE-7420_EMEC_8166",8166,"LCP",179,63,1,568,73
1040783,"YOSE-7420_EMEC_8167",8167,"LCP",198,63,1,568,73
1040784,"YOSE-7420_EMEC_8168",8168,"LCP",31,5,1,568,73
1040785,"YOSE-7420_EMEC_8169",8169,"LCP",62,5,1,568,73
1040786,"YOSE-7420_EMEC_8170",8170,"LCP",20,14,1,568,73
1040797,"YOSE-7420_EMEC_8181",8181,"LTC",17,43,1,380,21
1040798,"YOSE-7420_EMEC_8182",8182,"LTC",17,43,1,380,21
1040799,"YOSE-7420_EMEC_8183",8183,"LTC",4,43,1,380,21
1040800,"YOSE-7420_EMEC_8184",8184,"LTC",270,43,1,380,21
1040801,"YOSE-7420_EMEC_8185",8185,"LTC",222,43,1,380,21
1041061,"YOSE-7420_EMEC_8445",8445,"LCP",17,21,1,412,27
1041062,"YOSE-7420_EMEC_8446",8446,"LCP",17,21,1,412,27
1041063,"YOSE-7420_EMEC_8447",8447,"LCP",104,21,1,412,27
1041064,"YOSE-7420_EMEC_8448",8448,"LCP",20,21,1,412,27
1041065,"YOSE-7420_EMEC_8449",8449,"LCP",20,21,1,412,27
1041166,"YOSE-7420_EMEC_8550",8550,"LCP",23,54,1,412,27
1041167,"YOSE-7420_EMEC_8551",8551,"LCP",23,54,1,412,27
1041168,"YOSE-7420_EMEC_8552",8552,"LCP",23,54,1,412,27
1041169,"YOSE-7420_EMEC_8553",8553,"LCP",12,54,1,412,27
1041179,"YOSE-7420_EMEC_8563",8563,"LCP",161,66,1,412,27
1041180,"YOSE-7420_EMEC_8564",8564,"LCP",31,66,1,412,27
1041181,"YOSE-7420_EMEC_8565",8565,"LCP",20,66,1,412,27
1041195,"YOSE-7420_EMEC_8579",8579,"KK",17,5,1,428,28
1041196,"YOSE-7420_EMEC_8580",8580,"KK",17,5,1,428,28
1041197,"YOSE-7420_EMEC_8581",8581,"KK",17,5,1,428,28
1041198,"YOSE-7420_EMEC_8582",8582,"KK",17,5,1,428,28
1041201,"YOSE-7420_EMEC_8585",8585,"KK",8,27,1,428,28
1041202,"YOSE-7420_EMEC_8586",8586,"KK",37,2,1,428,28
1041203,"YOSE-7420_EMEC_8587",8587,"KK",7,2,1,428,28
1041204,"YOSE-7420_EMEC_8588",8588,"KK",17,50,1,428,28
1041205,"YOSE-7420_EMEC_8589",8589,"KK",17,50,1,428,28
1041206,"YOSE-7420_EMEC_8590",8590,"KK",86,50,1,428,28
1041207,"YOSE-7420_EMEC_8591",8591,"KK",7,50,1,428,28
1041208,"YOSE-7420_EMEC_8592",8592,"KK",161,50,1,428,28
1041223,"YOSE-7420_EMEC_8607",8607,"LCP",23,45,1,412,27
1041224,"YOSE-7420_EMEC_8608",8608,"LCP",23,45,1,412,27
1041225,"YOSE-7420_EMEC_8609",8609,"LCP",23,45,1,412,27
1041226,"YOSE-7420_EMEC_8610",8610,"LCP",23,45,1,412,27
1041227,"YOSE-7420_EMEC_8611",8611,"LCP",62,45,1,412,27
1041228,"YOSE-7420_EMEC_8612",8612,"LCP",17,45,1,412,27
1041229,"YOSE-7420_EMEC_8613",8613,"LCP",17,45,1,412,27
1041250,"YOSE-7420_EMEC_8634",8634,"LTC",17,5,1,476,32
1041251,"YOSE-7420_EMEC_8635",8635,"LTC",17,5,1,476,32
1041252,"YOSE-7420_EMEC_8636",8636,"LTC",17,5,1,476,32
1041253,"YOSE-7420_EMEC_8637",8637,"LTC",37,5,1,476,32
1041254,"YOSE-7420_EMEC_8638",8638,"LTC",180,5,1,476,32
1041255,"YOSE-7420_EMEC_8639",8639,"LTC",62,5,1,476,32
1041256,"YOSE-7420_EMEC_8640",8640,"LTC",62,5,1,476,32
1041257,"YOSE-7420_EMEC_8641",8641,"LTC",62,5,1,476,32
1041258,"YOSE-7420_EMEC_8642",8642,"LTC",62,5,1,476,32
1041259,"YOSE-7420_EMEC_8643",8643,"LTC",62,5,1,476,32
1041260,"YOSE-7420_EMEC_8644",8644,"LTC",70,5,1,476,32
1041261,"YOSE-7420_EMEC_8645",8645,"LTC",7,27,1,476,32
1041262,"YOSE-7420_EMEC_8646",8646,"LTC",174,27,1,476,32
